,title,0-incident/single patient 1-awareness/campaign,score
16197,Man behind the mask,0.0,0.14206849
16198,Man behind the mask,0.0,0.1420858
16199,AIDS campaign,1.0,0.8333202
16200,City students to compete in contest,1.0,0.87847775
16201,Madurai Today,1.0,0.83331645
16202,Medical camps beneficial to rural poor: Minister,1.0,0.7588275
16203,AU land likely to be leased out,1.0,0.5833317
16204,AOL to offer free training in yoga,0.0,0.31305715
16205,Chennai Today,1.0,0.8333278
16206,Leading the battle against swine flu,1.0,0.89923555
16207,Multi-Stakeholder Forum meet,0.0,0.12942195
16208,Chennai Today,1.0,0.8333278
16209,On a ride to discover the other India,1.0,0.5591166
16210,Setting Ahimsa to dance,1.0,0.8743209
16211,Millions join hands again poverty,0.0,0.4158012
16212,Unlikely to be a public health control measure,1.0,0.91641575
16213,Move to enhance services for PLHAs,1.0,0.87377185
16214,AIDS vaccine: no promise of public-health control,1.0,0.744808
16215,Club inaugurated,1.0,0.83322805
16216,"Play key role in creating HIV awareness, youth told",1.0,0.7335182
16217,I will complete my term: Yeddyurappa,1.0,0.82291055
16218,Rally against AIDS on December 1,1.0,0.7863302
16219,"Why toss and delay AIDS Bill, wonder NGOs",1.0,0.71204394
16220,Free condoms through PDS in Bihar to combat AIDS,0.0,0.39326862
16221,CD4 machine defunct in MKCG medical college,0.0,0.3022136
16222,"Modern visitor boxes in State prisons soon, says ADGP",1.0,0.52963525
16223,"Hurdle crossed, progress likely on AIDS Bill",0.0,0.2962416
16224,Global award for Mishra,1.0,0.8739016
16225,HIV-infected children look for help,0.0,0.10795166
16226,Battles galore,1.0,0.8308463
16227,"Modern visitor boxes in State prisons soon, says ADGP",1.0,0.5296436
16228,Uganda’s misplaced health millions,0.0,0.34260228
16229,In Chennai Today,1.0,0.8333278
16230,Celebrating a milestone,1.0,0.8321676
16231,Caregivers’ dilemma,1.0,0.8317684
16232,In Tiruchi Today,1.0,0.83331853
16233,Centre to set up NID in state,1.0,0.69000477
16234,"Hurdle crossed, progress likely on AIDS Bill",0.0,0.2962455
16235,Caregivers’ dilemma,1.0,0.83176833
16236,Mental healthcare needs a revamp,1.0,0.89965945
16237,Corporate’s tie-up for a noble cause,1.0,0.8989388
16238,CME on dermatology today,1.0,0.8741366
16239,‘New HIV vaccine will not be effective in India’,0.0,0.24334836
16240,In Chennai Today,1.0,0.8333278
16241,Doctors to quit en masse today,0.0,0.27819315
16242,Convention,1.0,0.7494483
16243,HIV/AIDS counsellors threaten to stop work next week,1.0,0.6467239
16244,Call to create awareness on HIV/AIDS in rural areas,1.0,0.9216
16245,"‘Positive’ initiative, literally",0.0,0.12793258
16246,Awareness on HIV through art,1.0,0.6182091
16247,He has the drive to make a difference,1.0,0.86083764
16248,Football all the way,1.0,0.8330156
16249,V.P.S. Public School at Moghalrajapuram,1.0,0.8952071
16250,Football all the way,1.0,0.8330156
16251,Stress on interface between government and NGOs,1.0,0.6225215
16252,Workshop on HIV/AIDS held,1.0,0.8641842
16253,Entries invited for MDGs contest,1.0,0.70945084
16254,Symposium on maritime health in Goa,1.0,0.85328615
16255,Only three per cent of HIV cases in India recorded: ASI,0.0,0.15157849
16256,Anaemia an important health issue in State: Subburaj,1.0,0.9031001
16257,Vaccine helps prevent HIV infection,0.0,0.08336689
16258,Medical education,1.0,0.8264619
16259,Centre to set up NID in State,1.0,0.6899163
16260,Hospital to get blood component storage machine,0.0,0.11071162
16261,"End hardship of HIV positive persons, government urged",0.0,0.07107827
16262,“Quality of donated blood is improving”,0.0,0.10406427
16263,‘Provide all help to destitute children’,0.0,0.28772372
16264,New masks to prevent H1N1 virus,0.0,0.08358219
16265,Seven nabbed for selling sand boas,0.0,0.28850904
16266,State award for Hotel Fortune Murali Park,1.0,0.9064714
16267,Global rise in detection and treatment of AIDS,0.0,0.41735908
16268,Global rise in detection and treatment of AIDS,0.0,0.417358
16269,Glimmer of hope,0.0,0.1683574
16270,Glimmer of hope,0.0,0.16835733
16271,Pushing at the boundaries,1.0,0.5182676
16272,In Madurai Today,1.0,0.8333165
16273,20 hospitals in Ernakulam declared safe,1.0,0.568599
16274,How is business income proposed to be taxed under Direct Taxes Code?,1.0,0.82768285
16275,How is business income proposed to be taxed under Direct Taxes Code?,1.0,0.8276717
16276,HIV/AIDS counsellors seek higher wages,0.0,0.097463466
16277,HIV/AIDS counsellors continue protest,0.0,0.38297382
16278,Five-stage programme to survey BPL families,0.0,0.2757142
16279,Uganda’s misplaced health millions,0.0,0.34260115
16280,Corrections and clarifications,0.0,0.16779946
16281,Battles galore,1.0,0.83084583
16282,HIV positive persons celebrate Deepavali,0.0,0.092018396
16283,Bangalore today,1.0,0.83327514
16284,18 dialysis machines for Gandhi Hospital,0.0,0.0836942
16285,Networking to produce young leaders,1.0,0.66775954
16286,Setting Ahimsa to dance,1.0,0.8743178
16287,HIV positive persons celebrate Deepavali,0.0,0.09201839
16288,Not so ‘bold’ after all,1.0,0.7472139
16289,Significant gesture,1.0,0.832966
16290,Funds collected for flood relief to be accounted for,0.0,0.28724065
16291,Man behind the mask,0.0,0.14206803
16292,“Trafficking in women as serious as trade in arms”,1.0,0.74244785
16293,Dindigul Government Hospital gets advanced equipment for HIV/AIDS tests,0.0,0.20054382
16294,Bangalore's sex workers fight stigma of HIV AIDS,1.0,0.562978
16295,‘Baduku’ evokes good response from women,1.0,0.7428071
16296,Steps for welfare of transgenders,1.0,0.8717046
16297,In Chennai Today,1.0,0.8333278
16298,Workshop on training needs of housewives,1.0,0.88857204
16299,"State’s track record impressive, say paediatricians",0.0,0.08113229
16300,Andhra University to host IAAP meet,1.0,0.55472887
16301,Kochi Today,1.0,0.83324075
16302,Text of the China-U.S. joint statement,1.0,0.8795806
16303,Award for IICT scientist,1.0,0.6243515
16304,Australian gets six-year jail for attacking Indian,0.0,0.08684247
16305,Naga Babu’s gesture to HIV children,0.0,0.31967232
16306,“Trafficking in women as serious as trade in arms”,1.0,0.74244857
16307,Australian gets six-year jail for attacking Indian,0.0,0.086840905
16308,India lodges complaint against pharma MNCs with WIPO,1.0,0.91399
16309,India lodges complaint against pharma MNCs with WIPO,1.0,0.9140022
16310,Emphasis on welfare at Children’s Day celebrations,1.0,0.91525465
16311,District Youth Resource Centre opened,1.0,0.8529939
16312,"Under employment cause of concern, says Kharge",0.0,0.28496745
16313,Cabinet: let SC decide on High Court ruling on gay sex,0.0,0.1713915
16314,Tourist guards to spread awareness of HIV/AIDS,1.0,0.89339536
16315,"Negative list offers no protection, says VS",0.0,0.23145397
16316,"HIV-infected woman harassed, mother attacked",0.0,0.08367339
16317,Cabinet: let Supreme Court decide on High Court ruling on gay sex,0.0,0.1531187
16318,Workshop on AIDS/HIV control,1.0,0.86599183
16319,Free diagnostic tests for HIV-positive,0.0,0.10025327
16320,HIV ‘uses several strategies’ to escape immune pressure,0.0,0.069143325
16321,The price one pays for being HIV positive,0.0,0.08337989
16322,Tambola night,1.0,0.83086604
16323,Appeal,0.0,0.25174564
16324,Competitions at Health Mela,1.0,0.87477535
16325,Young agents of change,1.0,0.62952894
16326,‘Safeguard right to education of HIV-affected kids’,0.0,0.28097403
16327,States asked to buy testing kits and protective equipment,0.0,0.06502836
16328,States asked to buy testing kits and protective equipment,0.0,0.06502509
16329,Red Ribbon Clubs in colleges,1.0,0.89996946
16330,Book released,1.0,0.8331482
16331,Fear over the city,0.0,0.25263718
16332,Fear over the city,0.0,0.25257513
16333,Orientation session on HIV/AIDS,1.0,0.8631345
16334,Assistance,0.0,0.250569
16335,Financial assistance,1.0,0.500002
16336,CAMPUS CONNECT,1.0,0.83327484
16337,Award for BRAOU student,1.0,0.8696308
16338,"‘No need for alarm, A(H1N1) is treatable’",0.0,0.27777925
16339,Do not panic: RGICD chief,1.0,0.5883318
16340,Put them back on track,0.0,0.150876
16341,Course for family life professionals,1.0,0.60351217
16342,Swine flu: AIDS patients not at greater risk of infection,1.0,0.5592185
16343,Step up screening in schools: expert,1.0,0.5369047
16344,Why should we be afraid of swine flu?,1.0,0.87456906
16345,Swine flu: AIDS patients not at greater risk,1.0,0.6407119
16346,Chest Hospital faces public ire,0.0,0.4081122
16347,International Youth Day celebrated,1.0,0.8976692
16348,TANSACS to be decentralised,1.0,0.8316925
16349,Community newspaper scales new high,0.0,0.23210998
16350,Workshop on AIDS inaugurated,1.0,0.8749498
16351,Four more private laboratories will be authorised to test for A(H1N1),0.0,0.24403596
16352,Course for family life professionals,1.0,0.6035502
16353,India revises guidelines for A(H1N1) patients,0.0,0.09030821
16354,Hepatitis C virus channels efforts into cell survival,0.0,0.06269166
16355,New guidelines for swine flu patients,0.0,0.42614862
16356,102 suffer from HIV in Thanjavur district,0.0,0.0867862
16357,11 private hospitals in Mumbai to treat swine flu patients,0.0,0.38770118
16358,"Little Krishna, gopikas spin magic",0.0,0.10966671
16359,New guidelines for swine flu patients,0.0,0.42614722
16360,Gay rights activism and health care issues,1.0,0.74888843
16361,Gay rights activism and health care issues,1.0,0.74888647
16362,Workshop for nurses,1.0,0.5042437
16363,Training for police cadets,1.0,0.62800956
16364,‘Spread awareness on swine flu’,1.0,0.8986534
16365,Awareness programme,1.0,0.83332294
16366,TB-HIV is a serious threat: WHO,1.0,0.8740041
16367,"Gates Foundation, NACO pact for AIDS prevention",1.0,0.88407314
16368,Smoking raises the risk of developing TB disease: study,0.0,0.37438443
16369,Intermediate Reference Laboratory awaits accreditation,1.0,0.90603954
16370,Officials asked to focus on rescuing child labour,0.0,0.22737888
16371,Positive signs for Bency,0.0,0.38221392
16372,HIV CD4 cell counting equipment,0.0,0.084155925
16373,HIV/AIDS care centre faces threat of closure,0.0,0.48910472
16374,Awareness camp held,1.0,0.8749758
16375,Udupi in red zone,1.0,0.63190675
16376,Concern over trend of BDS graduates giving up dentistry,1.0,0.7815683
16377,Officials dispel fears over spread of HIV,0.0,0.117627494
16378,Onam celebrations for HIV-affected held,1.0,0.69266975
16379,Chance to learn for the underprivileged,1.0,0.6318669
16380,Hope in the time of swine flu,1.0,0.70003843
16381,Basic foundation training held,1.0,0.89021426
16382,NGOs to set up liaison network for AIDS victims,1.0,0.7628211
16383,“Lifestyle diseases cannot be cured”,0.0,0.11486165
16384,NGOs to set up liaison network for AIDS victims,1.0,0.7628215
16385,Tamil Nadu to have AIDS control centres in all districts,1.0,0.5128508
16386,HIV_Aids drugs,0.0,0.2158323
16387,India rejects patent claims on two HIV/AIDS drugs,0.0,0.07437498
16388,Positiv+ platform for HIV infected,0.0,0.102106236
16389,Renewed unrest in Xinjiang,1.0,0.87367576
16390,Bias against HIV-positive persons resented,0.0,0.10189627
16391,CAMPUS CONNECT,1.0,0.83327484
16392,CBSE training for teachers,1.0,0.87480587
16393,KMML launches HIV-prevention campaign,1.0,0.713608
16394,Of human bondage,0.0,0.18799858
16395,Blood donation mela planned on October 1,1.0,0.57160467
16396,HC ruling on prisoners with HIV/AIDS,0.0,0.12062005
16397,Student on a mission to spread awareness on HIV,1.0,0.71186876
16398,Oxfam says 4 million children under threat due to climate change,0.0,0.49789444
16399,Student on a mission to spread awareness on HIV,1.0,0.7118481
16400,"Two new, powerful antibodies for HIV found",0.0,0.22912812
16401,A positive approach to improve quality of life,1.0,0.6857095
16402,Court blasts jail staff for bringing Telgi,0.0,0.36021295
16403,Renewed unrest in Xinjiang,1.0,0.87367576
16404,Urumqi Communist Party chief sacked over protests,1.0,0.7343814
16405,Transgenders to enter politics,1.0,0.8746801
16406,Five killed in renewed unrest in Xinjiang,1.0,0.7622669
16407,Transgenders to enter politics,1.0,0.87468004
16408,Chennai Today,1.0,0.8333278
16409,Urumqi Communist Party chief sacked over protests,1.0,0.7343856
16410,Syringe attackers may face death penalty,0.0,0.071990706
16411,Syringe attackers may face death penalty,0.0,0.07199062
16412,Tamil films hog the limelight,1.0,0.885229
16413,Keeping hope alive Real-life hero,1.0,0.7426013
16414,"Pills, pearls and potions",0.0,0.12573668
16415,‘Oral cavity: early warning system to terminal diseases’,0.0,0.18811929
16416,Vijayawada Today,1.0,0.83325917
16417,Back in the wild,0.0,0.18097891
16418,Campaign to promote voluntary HIV testing,0.0,0.4175276
16419,Supreme Court notice to Centre on Section 377,0.0,0.3896843
16420,Back in the wild,0.0,0.18097322
16421,IOC dispels doubts over refinery project,1.0,0.91338545
16422,Advances in dermatology in focus,1.0,0.8732551
16423,Ensure quality healthcare: Collector,1.0,0.88555354
16424,“Thanjavur among HIV prevalent districts”,0.0,0.08462155
16425,CME on fighting HIV,0.0,0.44753918
16426,Women “coerced into sterilisation”,0.0,0.13202493
16427,Need to extend assistance to HIV-affected persons,0.0,0.25165787
16428,Texas varsity team working on vaccine for HIV,1.0,0.61578906
16429,‘Fix responsibility on Collectors to monitor fund flow’,1.0,0.9193153
16430,World in sight,1.0,0.83251953
16431,Public help to fight AIDS sought,0.0,0.46235082
16432,Texas university research team working on vaccine for HIV,1.0,0.6624218
16433,Call for awareness of LGBT issues,1.0,0.8950147
16434,In Chennai Today,1.0,0.8333278
16435,Engagements - Thanjavur,0.0,0.17009138
16436,"55,167 HIV-positive persons in State",0.0,0.10384965
16437,Workshop on HIV awareness,1.0,0.6248562
16438,Silver jubilee,1.0,0.83283836
16439,Two ways to close the gates on malaria,1.0,0.8883901
16440,Many confirmed TB cases detected in Melur area,0.0,0.19261111
16441,For a better you,0.0,0.25022104
16442,3 suspended for inhuman treatment to HIV patient,0.0,0.07164202
16443,“Homosexuality neither a choice nor illness”,0.0,0.1032423
16444,Texas University working on HIV vaccine,1.0,0.57716364
16445,“Homosexuality is neither a choice nor illness”,0.0,0.103240326
16446,Teaching Zambian children to read,0.0,0.3824664
16447,"‘An exciting day, a historic judgment’",1.0,0.8204197
16448,Judgment on Section 377 welcomed,1.0,0.8996563
16449,Muslim clerics feel family system will be destroyed,0.0,0.2656538
16450,Hopes of gay community raised,1.0,0.58825076
16451,Lab to check use of banned drug,0.0,0.08669984
16452,‘Our society will not accept this’,1.0,0.89878833
16453,Expo on drug abuse and illicit trafficking,0.0,0.26365587
16454,Transgender groups demand right to life,0.0,0.2627461
16455,A tourist haunt shapes up,1.0,0.6342209
16456,Workshop emphasises need for insurance cover for people with HIV,0.0,0.43483904
16457,Consensus among Ministries likely on repeal of Section 377,1.0,0.7856374
16458,All she needs is help to pursue engineering,1.0,0.69652545
16459,"Health management systems, boon to people",0.0,0.41982302
16460,Centre discusses ruling on gay sex,1.0,0.83840775
16461,Homosexuality,1.0,0.7496288
16462,AIDS awareness programme for students,1.0,0.8975878
16463,Show to raise funds for Abhaya,1.0,0.89527893
16464,New campaign against tuberculosis launched,1.0,0.6997491
16465,Madurai Chapter of Soroptimist International formed,1.0,0.91564775
16466,CD4 count machine at GGH ART centre,0.0,0.3594002
16467,“Thanjavur one among high HIV prevalence districts”,0.0,0.063160636
16468,High Court verdict,0.0,0.37255654
16469,Court order a boost for same sex marriages,0.0,0.25150713
16470,Plea to make vaccine for pneumonia available to all,0.0,0.28355378
16471,Which way will the verdict on Section 377 swing?,1.0,0.9163571
16472,Seeking inclusiveness,0.0,0.16831656
16473,The choice is clear,1.0,0.50831515
